,WKf,WKr,WRf,WRr,BKf,BKr,WIN
19845,1,1,5,3,6,5,13
19846,1,1,5,3,4,6,13
19847,1,1,5,3,4,7,13
19848,1,1,5,3,5,6,13
19849,1,1,5,3,5,7,13
19850,1,1,5,5,6,5,13
19851,1,1,5,5,6,6,13
19852,1,1,5,5,6,7,13
19853,1,1,5,5,4,5,13
19854,1,1,5,5,4,6,13
19855,1,1,5,5,4,7,13
19856,1,1,5,5,4,8,13
19857,1,1,5,5,2,3,13
19858,1,1,5,5,2,4,13
19859,1,1,5,5,2,5,13
19860,1,1,5,5,2,6,13
19861,1,1,5,5,2,7,13
19862,1,1,5,5,2,8,13
19863,1,1,5,5,0,3,13
19864,1,1,5,5,0,4,13
19865,1,1,5,6,4,7,13
19866,1,1,5,6,4,8,13
19867,1,1,5,6,2,7,13
19868,1,1,5,6,2,8,13
19869,1,1,5,6,0,7,13
19870,1,1,5,6,0,8,13
19871,1,1,5,6,3,7,13
19872,1,1,5,6,3,8,13
19873,1,1,5,6,1,8,13
19874,1,1,5,6,5,8,13
19875,1,1,5,7,1,2,13
19876,1,1,5,7,5,2,13
19877,1,1,5,8,6,6,13
19878,1,1,5,8,6,7,13
19879,1,1,5,8,6,8,13
19880,1,1,5,8,1,2,13
19881,1,1,5,8,5,2,13
19882,1,1,7,1,6,3,13
19883,1,1,7,1,6,4,13
19884,1,1,7,1,6,5,13
19885,1,1,7,1,6,6,13
19886,1,1,7,1,6,7,13
19887,1,1,7,1,4,8,13
19888,1,1,7,1,2,8,13
19889,1,1,7,2,4,3,13
19890,1,1,7,2,4,4,13
19891,1,1,7,2,4,5,13
19892,1,1,7,2,4,6,13
19893,1,1,7,2,4,7,13
19894,1,1,7,2,2,3,13
19895,1,1,7,2,2,8,13
19896,1,1,7,3,6,3,13
19897,1,1,7,3,6,4,13
19898,1,1,7,3,6,5,13
19899,1,1,7,3,4,6,13
19900,1,1,7,3,4,7,13
19901,1,1,7,3,2,8,13
19902,1,1,7,3,5,6,13
19903,1,1,7,3,5,7,13
19904,1,1,7,3,7,5,13
19905,1,1,7,4,2,8,13
19906,1,1,7,4,7,7,13
19907,1,1,7,5,6,5,13
19908,1,1,7,5,6,6,13
19909,1,1,7,5,6,7,13
19910,1,1,7,5,4,5,13
19911,1,1,7,5,4,6,13
19912,1,1,7,5,4,7,13
19913,1,1,7,5,4,8,13
19914,1,1,7,5,2,3,13
19915,1,1,7,5,2,4,13
19916,1,1,7,5,2,5,13
19917,1,1,7,5,2,6,13
19918,1,1,7,5,2,7,13
19919,1,1,7,5,2,8,13
19920,1,1,7,5,0,3,13
19921,1,1,7,5,0,5,13
19922,1,1,7,5,0,6,13
19923,1,1,7,5,0,7,13
19924,1,1,7,5,0,8,13
19925,1,1,7,5,3,3,13
19926,1,1,7,5,3,4,13
19927,1,1,7,5,3,5,13
19928,1,1,7,5,3,6,13
19929,1,1,7,5,3,7,13
19930,1,1,7,5,3,8,13
19931,1,1,7,5,1,3,13
19932,1,1,7,5,1,4,13
19933,1,1,7,5,1,8,13
19934,1,1,7,5,5,3,13
19935,1,1,7,5,5,8,13
19936,1,1,7,5,7,3,13
19937,1,1,7,6,3,7,13
19938,1,1,7,6,3,8,13
19939,1,1,7,6,1,7,13
19940,1,1,7,6,1,8,13
19941,1,1,7,6,5,8,13
19942,1,1,7,6,7,3,13
19943,1,1,7,6,7,8,13
19944,1,1,7,8,6,6,13
19945,1,1,7,8,6,7,13
19946,1,1,7,8,6,8,13
19947,1,1,7,8,4,6,13
19948,1,1,7,8,4,7,13
19949,1,1,7,8,4,8,13
19950,1,1,7,8,2,8,13
19951,1,1,7,8,7,6,13
19952,1,2,6,1,4,3,13
19953,1,2,6,1,4,4,13
19954,1,2,6,1,4,5,13
19955,1,2,6,1,4,6,13
19956,1,2,6,1,4,7,13
19957,1,2,6,1,4,8,13
19958,1,2,6,1,2,4,13
19959,1,2,6,1,2,5,13
19960,1,2,6,1,2,6,13
19961,1,2,6,1,2,7,13
19962,1,2,6,1,2,8,13
19963,1,2,6,1,0,6,13
19964,1,2,6,1,0,7,13
19965,1,2,6,1,0,8,13
19966,1,2,6,1,3,4,13
19967,1,2,6,1,3,6,13
19968,1,2,6,1,3,7,13
19969,1,2,6,1,1,6,13
19970,1,2,6,1,1,7,13
19971,1,2,6,1,5,4,13
19972,1,2,6,1,5,5,13
19973,1,2,6,1,5,6,13
19974,1,2,6,1,5,7,13
19975,1,2,6,2,4,4,13
19976,1,2,6,2,4,5,13
19977,1,2,6,2,4,6,13
19978,1,2,6,2,4,7,13
19979,1,2,6,2,4,8,13
19980,1,2,6,2,2,4,13
19981,1,2,6,2,2,5,13
19982,1,2,6,2,2,6,13
19983,1,2,6,2,2,7,13
19984,1,2,6,2,2,8,13
19985,1,2,6,2,0,6,13
19986,1,2,6,2,0,7,13
19987,1,2,6,2,0,8,13
19988,1,2,6,2,3,4,13
19989,1,2,6,2,3,6,13
19990,1,2,6,2,3,7,13
19991,1,2,6,2,1,6,13
19992,1,2,6,2,1,7,13
19993,1,2,6,2,5,4,13
19994,1,2,6,2,5,5,13
19995,1,2,6,2,5,6,13
19996,1,2,6,2,5,7,13
19997,1,2,6,2,7,4,13
19998,1,2,6,2,7,5,13
19999,1,2,6,2,7,6,13
20000,1,2,6,2,7,7,13
20001,1,2,6,3,2,4,13
20002,1,2,6,3,2,5,13
20003,1,2,6,3,2,6,13
20004,1,2,6,3,2,7,13
20005,1,2,6,3,0,6,13
20006,1,2,6,3,0,7,13
20007,1,2,6,3,3,4,13
20008,1,2,6,3,3,6,13
20009,1,2,6,3,3,7,13
20010,1,2,6,3,1,6,13
20011,1,2,6,3,1,7,13
20012,1,2,6,3,5,4,13
20013,1,2,6,3,5,5,13
20014,1,2,6,3,5,6,13
20015,1,2,6,3,5,7,13
20016,1,2,6,4,4,6,13
20017,1,2,6,4,2,4,13
20018,1,2,6,4,2,5,13
20019,1,2,6,4,2,6,13
20020,1,2,6,4,2,7,13
20021,1,2,6,4,0,4,13
20022,1,2,6,4,0,5,13
20023,1,2,6,4,0,6,13
20024,1,2,6,4,0,7,13
20025,1,2,6,4,3,4,13
20026,1,2,6,4,3,5,13
20027,1,2,6,4,3,6,13
20028,1,2,6,4,3,7,13
20029,1,2,6,4,1,4,13
20030,1,2,6,4,1,5,13
20031,1,2,6,4,1,6,13
20032,1,2,6,4,1,7,13
20033,1,2,6,4,5,4,13
20034,1,2,6,4,5,5,13
20035,1,2,6,4,5,6,13
20036,1,2,6,5,2,4,13
20037,1,2,6,5,2,5,13
20038,1,2,6,5,0,5,13
20039,1,2,6,5,3,4,13
20040,1,2,6,5,3,5,13
20041,1,2,6,6,6,4,13
20042,1,2,6,6,4,3,13
20043,1,2,6,6,4,4,13
20044,1,2,6,6,2,4,13
20045,1,2,6,6,2,5,13
20046,1,2,6,6,2,6,13
20047,1,2,6,6,0,6,13
20048,1,2,6,6,3,4,13
20049,1,2,6,6,3,6,13
20050,1,2,6,6,1,6,13
20051,1,2,6,6,5,4,13
20052,1,2,6,6,5,5,13
20053,1,2,6,6,5,6,13
20054,1,2,6,6,7,4,13
20055,1,2,6,6,7,5,13
20056,1,2,6,6,7,6,13
20057,1,2,6,7,4,4,13
20058,1,2,6,7,4,5,13
20059,1,2,6,7,2,4,13
20060,1,2,6,7,2,5,13
20061,1,2,6,7,2,6,13
20062,1,2,6,7,2,7,13
20063,1,2,6,7,0,6,13
20064,1,2,6,7,0,7,13
20065,1,2,6,7,3,4,13
20066,1,2,6,7,3,6,13
20067,1,2,6,7,3,7,13
20068,1,2,6,7,1,6,13
20069,1,2,6,7,1,7,13
20070,1,2,6,7,5,4,13
20071,1,2,6,7,5,5,13
20072,1,2,6,7,5,6,13
20073,1,2,6,7,5,7,13
20074,1,2,6,8,4,6,13
20075,1,2,6,8,2,4,13
20076,1,2,6,8,2,5,13
20077,1,2,6,8,2,6,13
20078,1,2,6,8,2,7,13
20079,1,2,6,8,2,8,13
20080,1,2,6,8,0,6,13
20081,1,2,6,8,0,7,13
20082,1,2,6,8,0,8,13
20083,1,2,6,8,3,4,13
20084,1,2,6,8,3,6,13
20085,1,2,6,8,3,7,13
20086,1,2,6,8,1,6,13
20087,1,2,6,8,1,7,13
20088,1,2,6,8,5,4,13
20089,1,2,6,8,5,5,13
20090,1,2,6,8,5,6,13
20091,1,2,4,1,4,3,13
20092,1,2,4,1,4,4,13
20093,1,2,4,1,4,5,13
20094,1,2,4,1,4,6,13
20095,1,2,4,1,4,7,13
20096,1,2,4,1,4,8,13
20097,1,2,4,1,2,6,13
20098,1,2,4,1,2,7,13
20099,1,2,4,1,2,8,13
20100,1,2,4,1,0,4,13
20101,1,2,4,1,0,6,13
20102,1,2,4,1,0,7,13
20103,1,2,4,1,0,8,13
20104,1,2,4,1,3,6,13
20105,1,2,4,1,3,7,13
20106,1,2,4,1,3,8,13
20107,1,2,4,1,1,3,13
20108,1,2,4,1,1,4,13
20109,1,2,4,1,1,5,13
20110,1,2,4,1,1,6,13
20111,1,2,4,1,1,7,13
20112,1,2,4,1,1,8,13
20113,1,2,4,1,5,4,13
20114,1,2,4,1,5,5,13
20115,1,2,4,1,5,6,13
20116,1,2,4,1,5,7,13
20117,1,2,4,2,4,4,13
20118,1,2,4,2,4,5,13
20119,1,2,4,2,4,6,13
20120,1,2,4,2,4,7,13
20121,1,2,4,2,4,8,13
20122,1,2,4,2,2,6,13
20123,1,2,4,2,2,7,13
20124,1,2,4,2,2,8,13
20125,1,2,4,2,0,4,13
20126,1,2,4,2,0,6,13
20127,1,2,4,2,0,7,13
20128,1,2,4,2,0,8,13
20129,1,2,4,2,3,6,13
20130,1,2,4,2,3,7,13
20131,1,2,4,2,3,8,13
20132,1,2,4,2,1,3,13
20133,1,2,4,2,1,4,13
20134,1,2,4,2,1,5,13
20135,1,2,4,2,1,6,13
20136,1,2,4,2,1,7,13
20137,1,2,4,2,1,8,13
20138,1,2,4,2,5,4,13
20139,1,2,4,2,5,5,13
20140,1,2,4,2,5,6,13
20141,1,2,4,2,5,7,13
20142,1,2,4,2,5,8,13
20143,1,2,4,2,7,4,13
20144,1,2,4,2,7,5,13
20145,1,2,4,2,7,6,13
20146,1,2,4,2,7,7,13
20147,1,2,4,3,2,5,13
20148,1,2,4,3,2,6,13
20149,1,2,4,3,2,7,13
20150,1,2,4,3,2,8,13
20151,1,2,4,3,0,4,13
20152,1,2,4,3,0,5,13
20153,1,2,4,3,0,6,13
20154,1,2,4,3,0,7,13
20155,1,2,4,3,0,8,13
20156,1,2,4,3,3,4,13
20157,1,2,4,3,3,5,13
20158,1,2,4,3,3,6,13
20159,1,2,4,3,3,7,13
20160,1,2,4,3,3,8,13
20161,1,2,4,3,1,3,13
20162,1,2,4,3,1,4,13
20163,1,2,4,3,1,5,13
20164,1,2,4,3,1,6,13
20165,1,2,4,3,1,7,13
20166,1,2,4,3,1,8,13
20167,1,2,4,3,5,4,13
20168,1,2,4,3,5,5,13
20169,1,2,4,3,5,6,13
20170,1,2,4,3,5,7,13
20171,1,2,4,4,4,6,13
20172,1,2,4,4,2,6,13
20173,1,2,4,4,2,7,13
20174,1,2,4,4,2,8,13
20175,1,2,4,4,0,4,13
20176,1,2,4,4,0,5,13
20177,1,2,4,4,0,6,13
20178,1,2,4,4,0,7,13
20179,1,2,4,4,0,8,13
20180,1,2,4,4,3,4,13
20181,1,2,4,4,3,5,13
20182,1,2,4,4,3,6,13
20183,1,2,4,4,3,7,13
20184,1,2,4,4,3,8,13
20185,1,2,4,4,1,4,13
20186,1,2,4,4,1,5,13
20187,1,2,4,4,1,6,13
20188,1,2,4,4,1,7,13
20189,1,2,4,4,1,8,13
20190,1,2,4,4,5,4,13
20191,1,2,4,4,5,5,13
20192,1,2,4,4,5,6,13
20193,1,2,4,5,4,3,13
20194,1,2,4,5,4,7,13
20195,1,2,4,5,2,7,13
20196,1,2,4,5,0,4,13
20197,1,2,4,5,0,5,13
20198,1,2,4,5,0,6,13
20199,1,2,4,5,0,7,13
20200,1,2,4,6,4,3,13
20201,1,2,4,6,3,6,13
20202,1,2,4,6,1,3,13
20203,1,2,4,6,1,4,13
20204,1,2,4,6,1,5,13
20205,1,2,4,6,1,6,13
20206,1,2,4,6,5,4,13
20207,1,2,4,6,5,5,13
20208,1,2,4,6,5,6,13
20209,1,2,4,6,7,4,13
20210,1,2,4,6,7,5,13
20211,1,2,4,6,7,6,13
20212,1,2,4,7,4,4,13
20213,1,2,4,7,1,3,13
20214,1,2,4,7,1,4,13
20215,1,2,4,7,1,5,13
20216,1,2,4,7,1,6,13
20217,1,2,4,7,1,7,13
20218,1,2,4,7,5,4,13
20219,1,2,4,7,5,5,13
20220,1,2,4,7,5,6,13
20221,1,2,4,7,5,7,13
20222,1,2,4,8,2,4,13
20223,1,2,4,8,2,5,13
20224,1,2,4,8,0,4,13
20225,1,2,4,8,0,5,13
20226,1,2,4,8,3,4,13
20227,1,2,4,8,3,5,13
20228,1,2,4,8,3,6,13
20229,1,2,4,8,3,7,13
20230,1,2,4,8,3,8,13
20231,1,2,4,8,1,3,13
20232,1,2,4,8,1,4,13
20233,1,2,4,8,1,5,13
20234,1,2,4,8,1,6,13
20235,1,2,4,8,1,7,13
20236,1,2,4,8,1,8,13
20237,1,2,4,8,5,4,13
20238,1,2,4,8,5,5,13
20239,1,2,4,8,5,6,13
20240,1,2,4,8,5,7,13
20241,1,2,4,8,5,8,13
20242,1,2,2,1,2,6,13
20243,1,2,2,1,2,7,13
20244,1,2,2,1,2,8,13
20245,1,2,2,1,0,4,13
20246,1,2,2,1,0,6,13
20247,1,2,2,1,0,7,13
20248,1,2,2,1,0,8,13
20249,1,2,2,1,3,6,13
20250,1,2,2,1,3,7,13
20251,1,2,2,1,3,8,13
20252,1,2,2,1,1,3,13
20253,1,2,2,1,1,4,13
20254,1,2,2,1,1,5,13
20255,1,2,2,1,1,6,13
20256,1,2,2,1,1,7,13
20257,1,2,2,1,1,8,13
20258,1,2,2,1,5,4,13
20259,1,2,2,1,5,5,13
20260,1,2,2,1,5,6,13
20261,1,2,2,1,5,7,13
20262,1,2,2,2,2,6,13
20263,1,2,2,2,2,7,13
20264,1,2,2,2,2,8,13
20265,1,2,2,2,0,4,13
20266,1,2,2,2,0,6,13
20267,1,2,2,2,0,7,13
20268,1,2,2,2,0,8,13
20269,1,2,2,2,3,6,13
20270,1,2,2,2,3,7,13
20271,1,2,2,2,3,8,13
20272,1,2,2,2,1,3,13
20273,1,2,2,2,1,4,13
20274,1,2,2,2,1,5,13
20275,1,2,2,2,1,6,13
20276,1,2,2,2,1,7,13
20277,1,2,2,2,1,8,13
20278,1,2,2,2,5,4,13
20279,1,2,2,2,5,5,13
20280,1,2,2,2,5,6,13
20281,1,2,2,2,5,7,13
20282,1,2,2,2,5,8,13
20283,1,2,2,2,7,4,13
20284,1,2,2,2,7,5,13
20285,1,2,2,2,7,6,13
20286,1,2,2,2,7,7,13
20287,1,2,2,3,2,4,13
20288,1,2,2,3,2,5,13
20289,1,2,2,3,2,6,13
20290,1,2,2,3,2,7,13
20291,1,2,2,3,2,8,13
20292,1,2,2,3,0,4,13
20293,1,2,2,3,0,5,13
20294,1,2,2,3,0,6,13
20295,1,2,2,3,0,7,13
20296,1,2,2,3,0,8,13
20297,1,2,2,3,3,4,13
20298,1,2,2,3,3,5,13
20299,1,2,2,3,3,6,13
20300,1,2,2,3,3,7,13
20301,1,2,2,3,3,8,13
20302,1,2,2,3,1,3,13
20303,1,2,2,3,1,4,13
20304,1,2,2,3,1,5,13
20305,1,2,2,3,1,6,13
20306,1,2,2,3,1,7,13
20307,1,2,2,3,1,8,13
20308,1,2,2,3,5,4,13
20309,1,2,2,3,5,5,13
20310,1,2,2,3,5,6,13
20311,1,2,2,3,5,7,13
20312,1,2,2,4,2,6,13
20313,1,2,2,4,2,7,13
20314,1,2,2,4,2,8,13
20315,1,2,2,4,0,6,13
20316,1,2,2,4,0,7,13
20317,1,2,2,4,0,8,13
20318,1,2,2,4,3,4,13
20319,1,2,2,4,3,5,13
20320,1,2,2,4,3,6,13
20321,1,2,2,4,3,7,13
20322,1,2,2,4,3,8,13
20323,1,2,2,4,1,4,13
20324,1,2,2,4,1,5,13
20325,1,2,2,4,1,6,13
20326,1,2,2,4,1,7,13
20327,1,2,2,4,1,8,13
20328,1,2,2,4,5,4,13
20329,1,2,2,4,5,5,13
20330,1,2,2,4,5,6,13
20331,1,2,2,5,2,7,13
20332,1,2,2,5,2,8,13
20333,1,2,2,5,0,7,13
20334,1,2,2,5,0,8,13
20335,1,2,2,5,3,5,13
20336,1,2,2,5,3,6,13
20337,1,2,2,5,3,7,13
20338,1,2,2,5,3,8,13
20339,1,2,2,5,1,5,13
20340,1,2,2,5,1,6,13
20341,1,2,2,5,1,7,13
20342,1,2,2,5,1,8,13
20343,1,2,2,6,1,3,13
20344,1,2,2,6,7,4,13
20345,1,2,2,6,7,5,13
20346,1,2,2,6,7,6,13
20347,1,2,2,7,1,3,13
20348,1,2,2,7,5,4,13
20349,1,2,2,8,2,4,13
20350,1,2,2,8,0,4,13
20351,1,2,2,8,3,4,13
20352,1,2,2,8,1,3,13
20353,1,2,2,8,1,4,13
20354,1,2,2,8,1,8,13
20355,1,2,2,8,5,4,13
20356,1,2,2,8,5,5,13
20357,1,2,2,8,5,6,13
20358,1,2,2,8,5,7,13
20359,1,2,2,8,5,8,13
20360,1,2,0,1,1,2,13
20361,1,2,0,1,5,2,13
20362,1,2,0,1,5,3,13
20363,1,2,0,1,5,4,13
20364,1,2,0,1,5,5,13
20365,1,2,0,3,0,4,13
20366,1,2,0,3,0,5,13
20367,1,2,0,3,3,4,13
20368,1,2,0,3,3,5,13
20369,1,2,0,3,1,3,13
20370,1,2,0,3,1,4,13
20371,1,2,0,3,1,5,13
20372,1,2,0,3,5,3,13
20373,1,2,0,3,5,4,13
20374,1,2,0,3,5,5,13
20375,1,2,0,5,0,7,13
20376,1,2,0,5,3,7,13
20377,1,2,0,5,1,3,13
20378,1,2,0,5,1,4,13
20379,1,2,0,5,1,5,13
20380,1,2,0,5,1,6,13
20381,1,2,0,5,1,7,13
20382,1,2,0,6,5,3,13
20383,1,2,0,6,5,4,13
20384,1,2,0,6,5,5,13
20385,1,2,0,7,3,4,13
20386,1,2,0,7,1,6,13
20387,1,2,0,7,1,7,13
20388,1,2,0,7,5,3,13
20389,1,2,0,7,5,4,13
20390,1,2,0,7,5,5,13
20391,1,2,0,7,5,6,13
20392,1,2,0,7,5,7,13
20393,1,2,0,8,0,4,13
20394,1,2,0,8,0,5,13
20395,1,2,0,8,0,6,13
20396,1,2,0,8,3,4,13
20397,1,2,0,8,3,5,13
20398,1,2,0,8,3,6,13
20399,1,2,0,8,1,3,13
20400,1,2,0,8,1,4,13
20401,1,2,0,8,1,5,13
20402,1,2,0,8,1,6,13
20403,1,2,0,8,1,7,13
20404,1,2,0,8,1,8,13
20405,1,2,0,8,5,3,13
20406,1,2,0,8,5,4,13
20407,1,2,0,8,5,5,13
20408,1,2,3,1,4,3,13
20409,1,2,3,1,4,4,13
20410,1,2,3,1,4,5,13
20411,1,2,3,1,2,4,13
20412,1,2,3,1,2,5,13
20413,1,2,3,1,0,4,13
20414,1,2,3,1,0,5,13
20415,1,2,3,1,3,4,13
20416,1,2,3,1,3,5,13
20417,1,2,3,2,4,3,13
20418,1,2,3,2,4,4,13
20419,1,2,3,2,4,5,13
20420,1,2,3,2,2,4,13
20421,1,2,3,2,2,5,13
20422,1,2,3,2,0,4,13
20423,1,2,3,2,0,5,13
20424,1,2,3,2,3,4,13
20425,1,2,3,2,3,5,13
20426,1,2,3,3,2,4,13
20427,1,2,3,3,2,5,13
20428,1,2,3,3,0,5,13
20429,1,2,3,3,3,4,13
20430,1,2,3,3,3,5,13
20431,1,2,3,5,2,5,13
20432,1,2,3,5,2,6,13
20433,1,2,3,5,2,7,13
20434,1,2,3,5,0,7,13
20435,1,2,3,5,3,7,13
20436,1,2,3,6,4,3,13
20437,1,2,3,6,4,4,13
20438,1,2,3,6,4,5,13
20439,1,2,3,6,1,4,13
20440,1,2,3,6,5,4,13
20441,1,2,3,6,5,5,13
20442,1,2,3,6,5,6,13
20443,1,2,3,7,4,4,13
20444,1,2,3,7,4,5,13
20445,1,2,3,7,4,6,13
20446,1,2,3,7,4,7,13
20447,1,2,3,7,2,4,13
20448,1,2,3,7,2,5,13
20449,1,2,3,7,2,6,13
20450,1,2,3,7,2,7,13
20451,1,2,3,7,0,4,13
20452,1,2,3,7,0,5,13
20453,1,2,3,7,3,4,13
20454,1,2,3,7,3,5,13
20455,1,2,3,8,2,4,13
20456,1,2,3,8,2,5,13
20457,1,2,3,8,2,6,13
20458,1,2,3,8,2,7,13
20459,1,2,3,8,2,8,13
20460,1,2,3,8,0,5,13
20461,1,2,3,8,0,6,13
20462,1,2,3,8,3,4,13
20463,1,2,3,8,3,5,13
20464,1,2,3,8,3,6,13
20465,1,2,1,1,4,3,13
20466,1,2,1,1,4,4,13
20467,1,2,1,1,4,5,13
20468,1,2,1,1,4,6,13
20469,1,2,1,1,4,7,13
20470,1,2,1,1,4,8,13
20471,1,2,1,1,2,6,13
20472,1,2,1,1,2,7,13
20473,1,2,1,1,2,8,13
20474,1,2,1,1,0,6,13
20475,1,2,1,1,0,7,13
20476,1,2,1,1,0,8,13
20477,1,2,1,1,3,6,13
20478,1,2,1,1,3,7,13
20479,1,2,1,1,3,8,13
20480,1,2,1,1,1,6,13
20481,1,2,1,1,1,7,13
20482,1,2,1,1,1,8,13
20483,1,2,1,2,4,3,13
20484,1,2,1,2,4,4,13
20485,1,2,1,2,4,5,13
20486,1,2,1,2,4,6,13
20487,1,2,1,2,4,7,13
20488,1,2,1,2,4,8,13
20489,1,2,1,2,2,6,13
20490,1,2,1,2,2,7,13
20491,1,2,1,2,2,8,13
20492,1,2,1,2,0,6,13
20493,1,2,1,2,0,7,13
20494,1,2,1,2,0,8,13
20495,1,2,1,2,3,6,13
20496,1,2,1,2,3,7,13
20497,1,2,1,2,3,8,13
20498,1,2,1,2,1,6,13
20499,1,2,1,2,1,7,13
20500,1,2,1,2,1,8,13
20501,1,2,1,3,2,4,13
20502,1,2,1,3,2,5,13
20503,1,2,1,3,2,6,13
20504,1,2,1,3,2,7,13
20505,1,2,1,3,2,8,13
20506,1,2,1,3,0,6,13
20507,1,2,1,3,0,7,13
20508,1,2,1,3,0,8,13
20509,1,2,1,3,3,6,13
20510,1,2,1,3,3,7,13
20511,1,2,1,3,3,8,13
20512,1,2,1,3,1,6,13
20513,1,2,1,3,1,7,13
20514,1,2,1,3,1,8,13
20515,1,2,1,4,4,4,13
20516,1,2,1,4,4,5,13
20517,1,2,1,4,4,6,13
20518,1,2,1,4,2,4,13
20519,1,2,1,4,2,5,13
20520,1,2,1,4,2,6,13
20521,1,2,1,4,2,7,13
20522,1,2,1,4,2,8,13
20523,1,2,1,4,0,4,13
20524,1,2,1,4,0,5,13
20525,1,2,1,4,0,6,13
20526,1,2,1,4,0,7,13
20527,1,2,1,4,0,8,13
20528,1,2,1,4,3,6,13
20529,1,2,1,4,3,7,13
20530,1,2,1,4,3,8,13
20531,1,2,1,4,1,6,13
20532,1,2,1,4,1,7,13
20533,1,2,1,4,1,8,13
20534,1,2,1,5,2,5,13
20535,1,2,1,5,2,6,13
20536,1,2,1,5,2,7,13
20537,1,2,1,5,2,8,13
20538,1,2,1,5,0,4,13
20539,1,2,1,5,0,5,13
20540,1,2,1,5,0,6,13
20541,1,2,1,5,0,7,13
20542,1,2,1,5,0,8,13
20543,1,2,1,5,3,7,13
20544,1,2,1,5,3,8,13
20545,1,2,1,5,1,3,13
20546,1,2,1,5,1,7,13
20547,1,2,1,5,1,8,13
20548,1,2,1,6,6,4,13
20549,1,2,1,6,6,5,13
20550,1,2,1,6,6,6,13
20551,1,2,1,6,4,3,13
20552,1,2,1,7,4,4,13
20553,1,2,1,8,4,6,13
20554,1,2,1,8,4,7,13
20555,1,2,1,8,4,8,13
20556,1,2,1,8,2,4,13
20557,1,2,1,8,2,8,13
20558,1,2,1,8,3,4,13
20559,1,2,5,1,4,3,13
20560,1,2,5,1,4,4,13
20561,1,2,5,1,4,5,13
20562,1,2,5,1,4,6,13
20563,1,2,5,1,4,7,13
20564,1,2,5,1,4,8,13
20565,1,2,5,1,2,6,13
20566,1,2,5,1,2,7,13
20567,1,2,5,1,2,8,13
20568,1,2,5,1,0,4,13
20569,1,2,5,1,0,6,13
20570,1,2,5,1,0,7,13
20571,1,2,5,1,0,8,13
20572,1,2,5,1,3,6,13
20573,1,2,5,1,3,7,13
20574,1,2,5,1,3,8,13
20575,1,2,5,1,1,3,13
20576,1,2,5,1,1,4,13
20577,1,2,5,1,1,5,13
20578,1,2,5,1,1,6,13
20579,1,2,5,1,1,7,13
20580,1,2,5,1,1,8,13
20581,1,2,5,1,5,3,13
20582,1,2,5,1,5,4,13
20583,1,2,5,1,5,5,13
20584,1,2,5,1,5,6,13
20585,1,2,5,1,5,7,13
20586,1,2,5,2,4,3,13
20587,1,2,5,2,4,4,13
20588,1,2,5,2,4,5,13
20589,1,2,5,2,4,6,13
20590,1,2,5,2,4,7,13
20591,1,2,5,2,4,8,13
20592,1,2,5,2,2,6,13
20593,1,2,5,2,2,7,13
20594,1,2,5,2,2,8,13
20595,1,2,5,2,0,4,13
20596,1,2,5,2,0,6,13
20597,1,2,5,2,0,7,13
20598,1,2,5,2,0,8,13
20599,1,2,5,2,3,6,13
20600,1,2,5,2,3,7,13
20601,1,2,5,2,3,8,13
20602,1,2,5,2,1,4,13
20603,1,2,5,2,1,5,13
20604,1,2,5,2,1,6,13
20605,1,2,5,2,1,7,13
20606,1,2,5,2,1,8,13
20607,1,2,5,2,5,4,13
20608,1,2,5,2,5,5,13
20609,1,2,5,2,5,6,13
20610,1,2,5,2,5,7,13
20611,1,2,5,3,2,4,13
20612,1,2,5,3,2,5,13
20613,1,2,5,3,2,6,13
20614,1,2,5,3,2,7,13
20615,1,2,5,3,2,8,13
20616,1,2,5,3,0,4,13
20617,1,2,5,3,0,5,13
20618,1,2,5,3,0,6,13
20619,1,2,5,3,0,7,13
20620,1,2,5,3,0,8,13
20621,1,2,5,3,3,4,13
20622,1,2,5,3,3,5,13
20623,1,2,5,3,3,6,13
20624,1,2,5,3,3,7,13
20625,1,2,5,3,3,8,13
20626,1,2,5,3,1,5,13
20627,1,2,5,3,1,6,13
20628,1,2,5,3,1,7,13
20629,1,2,5,3,1,8,13
20630,1,2,5,3,5,5,13
20631,1,2,5,3,5,6,13
20632,1,2,5,3,5,7,13
20633,1,2,5,4,4,4,13
20634,1,2,5,4,4,5,13
20635,1,2,5,4,4,6,13
20636,1,2,5,4,2,4,13
20637,1,2,5,4,2,5,13
20638,1,2,5,4,2,6,13
20639,1,2,5,4,2,7,13
20640,1,2,5,4,2,8,13
20641,1,2,5,4,0,4,13
20642,1,2,5,4,0,5,13
20643,1,2,5,4,0,6,13
20644,1,2,5,4,0,7,13
20645,1,2,5,4,0,8,13
20646,1,2,5,4,3,4,13
20647,1,2,5,4,3,5,13
20648,1,2,5,4,3,6,13
20649,1,2,5,4,3,7,13
20650,1,2,5,4,3,8,13
20651,1,2,5,4,1,6,13
20652,1,2,5,4,1,7,13
20653,1,2,5,4,1,8,13
20654,1,2,5,4,5,6,13
20655,1,2,5,5,0,4,13
20656,1,2,5,5,0,5,13
20657,1,2,5,5,3,5,13
20658,1,2,5,5,3,6,13
20659,1,2,5,5,3,7,13
20660,1,2,5,5,1,3,13
20661,1,2,5,5,1,7,13
20662,1,2,5,5,5,7,13
20663,1,2,5,6,6,4,13
20664,1,2,5,6,6,5,13
20665,1,2,5,6,6,6,13
